,domain,bundle,demand_side_revenue,auctions,week,weekCount
28780,tamilnewss.ga,,0.0,2,12,1
28781,bursa-hp.com,,0.0,1,12,1
28782,moviestarplanet.com.au,,0.0,25,12,1
28783,paytmmall.com,,0.0,2,12,1
28784,betano.com,,0.0,1,12,1
28785,ihmc.us,,0.0,1,12,1
28786,artikeltekno.com,,0.0,3,12,1
28787,cherokeesrt8.com,,0.0,7,12,1
28788,hmxmdv.cn,,0.0,1,12,1
28789,2beesinapod.com,,0.0,1,12,1
28790,weekendfoodproject.com,,0.0,1,12,1
28791,templiers.org,,0.0,1,12,1
28792,autoganza.com,,0.0,3,12,1
28793,fotobeginner.com,,0.0,1,12,1
28794,clayshare.com,,0.0,6,12,1
28795,punchdrink.com,,0.0,1,12,1
28796,uslicensecontractors.com,,0.0,1,12,1
28797,cll.press,,0.0,2,12,1
28798,naulonepal.com,,0.0,1,12,1
28799,unipd.it,,0.0,9,12,1
28800,getmyrefinance.com,,0.0,2,12,1
28801,stmrehab.org,,0.0,1,12,1
28802,iOS: Museum_320x50_iOS_XXLARGE_320x50_IAB1,,0.0,1,12,1
28803,skandalno.net,,0.0,1,12,1
28804,aooni2-database.com,,0.0,1,12,1
28805,emergency-forum.de,,0.0,1,12,1
28806,Sudoku - The Logic Puzzle Game,,0.0,1,12,1
28807,honam.co.kr,,0.0,59,12,1
28808,listsoplenty.com,,0.0,14,12,1
28809,crownhonda.ca,,0.0,2,12,1
28810,nnews1.com,,0.0,200,12,1
28811,lessonsthatrock.com,,0.0,1,12,1
28812,ryancbradford.com,,0.0,2,12,1
28813,tsargrad.tv,,0.0,5,12,1
28814,socalwrestlergirl.com,,0.0,2,12,1
28815,findit.com,,0.0,1,12,1
28816,nonsoloriciclo.net,,0.0,2,12,1
28817,talx.com,,0.0,17,12,1
28818,holabirdsports.com,,0.0,8,12,1
28819,thoughtcatalog.co,,0.0,1,12,1
28820,dainik-bharat.org,,0.0,7,12,1
28821,rolltower.com,,0.0,2,12,1
28822,glosarios.se.com,,0.0,1,12,1
28823,countybuyselltrade.com,,0.0,3,12,1
28824,picklebums.com,,0.0,8,12,1
28825,friv22.com,,0.0,1,12,1
28826,wedskenya.com,,0.0,3,12,1
28827,d-190987392199372488.ampproject.net,,0.0,1,12,1
28828,mrkempnz.com,,0.0,3,12,1
28829,thedoctorwillseeyounow.com,,0.0,3,12,1
28830,dippies.gq,,0.0,1,12,1
28831,thecreativedev.com,,0.0,1,12,1
28832,top-metin2.com,,0.0,2,12,1
28833,imagebin.ca,,0.0,6,12,1
28834,wichitaonthecheap.com,,0.0,1,12,1
28835,wellvegan.com,,0.0,2,12,1
28836,mycommunity.deals,,0.0,2,12,1
28837,berlin-airport.de,,0.0,25,12,1
28838,boutiquegeartalk.com,,0.0,7,12,1
28839,huongnghiep24h.com,,0.0,2,12,1
28840,usdailyreport.info,,0.0,5,12,1
28841,gardening-advice.net,,0.0,19,12,1
28842,green-horoscope.com,,0.0,8,12,1
28843,dailybulldog.com,,0.0,68,12,1
28844,federalbaseball.com,,0.0,6,12,1
28845,freecycleusa.com,,0.0,6,12,1
28846,oracionsanjudastadeo.info,,0.0,6,12,1
28847,wingitvegan.com,,0.0,5,12,1
28848,mp3converter.net,,0.0,2,12,1
28849,http://rubicon2.gqytmmzuguztcoi.com,,0.0,1,12,1
28850,beaglepedia.com,,0.0,7,12,1
28851,arslanhocam.com,,0.0,25,12,1
28852,tooxclusive.ng,,0.0,2,12,1
28853,playinhookydesigns.blogspot.de,,0.0,3,12,1
28854,2bcentral.com,,0.0,1,12,1
28855,f1hub.net,,0.0,1,12,1
28856,teapartynetwork.com,,0.0,7,12,1
28857,tipstiempodedespertar.com,,0.0,9,12,1
28858,silovendes.cl,,0.0,1,12,1
28859,animalsathome.ca,,0.0,1,12,1
28860,dslib.net,,0.0,1,12,1
28861,nwninfo.net,,0.0,5,12,1
28862,fictfact.com,,0.0,5,12,1
28863,everydayfacts.eu,,0.0,2,12,1
28864,bplast.fr,,0.0,1,12,1
28865,ofilmesonlinegratis.com,,0.0,1,12,1
28866,webdesobjets.fr,,0.0,1,12,1
28867,guns.ru,,0.0,1,12,1
28868,www.discounttire.com,,0.0,2,12,1
28869,hechizosymagia.net,,0.0,1,12,1
28870,paracepte.net,,0.0,1,12,1
28871,santacruzam.com,,0.0,1,12,1
28872,zeitzonen.org,,0.0,1,12,1
28873,bocopreps.com,,0.0,1,12,1
28874,skechers.com,,0.0,2,12,1
28875,gooseberrypatch.com,,0.0,4,12,1
28876,tipcalculator.me,,0.0,3,12,1
28877,http://mopub2_3.gmzdmmrzheztana.com,,0.0,47,12,1
28878,fiord.org,,0.0,3,12,1
28879,fabulousarizona.com,,0.0,4,12,1
28880,pudelek.tv,,0.0,6,12,1
28881,slumberland.com,,0.0,5,12,1
28882,auditionsfree.com,,0.0,3,12,1
28883,mazda6club.com,,0.0,2,12,1
28884,zaxbys.com,,0.0,3,12,1
28885,brasileirosnosestadosunidos.com,,0.0,1,12,1
28886,dachnye-sovety.ru,,0.0,1,12,1
28887,sanitaer.org,,0.0,1,12,1
28888,wesb.com,,0.0,5,12,1
28889,radiocharmefm.com,,0.0,6,12,1
28890,southernfuneralhome.com,,0.0,1,12,1
28891,aerocontact.com,,0.0,3,12,1
28892,grumpytraveller.com,,0.0,2,12,1
28893,alomaliye.com,,0.0,1,12,1
28894,theitaliantaste.com,,0.0,4,12,1
28895,iVideo : Cloud Video Music Player,,0.0,3,12,1
28896,publicspeakingresources.com,,0.0,1,12,1
28897,redmab.com,,0.0,1,12,1
28898,myvi.ru,,0.0,1,12,1
28899,payphone-project.com,,0.0,1,12,1
28900,potpourriofwhatever.com,,0.0,2,12,1
28901,ruyaistasyonu.com,,0.0,2,12,1
28902,forum3.info,,0.0,4,12,1
28903,allapps.world,,0.0,1,12,1
28904,getpostman.com,,0.0,2,12,1
28905,Helix+Jump+Android,,0.0,6,12,1
28906,d-2524531604495035454.ampproject.net,,0.0,1,12,1
28907,cerodosbe.com,,0.0,2,12,1
28908,moretify.net,,0.0,1,12,1
28909,centrotampa.com,,0.0,1,12,1
28910,paesionline.it,,0.0,1,12,1
28911,ovigilantems.com.br,,0.0,2,12,1
28912,geely-club.com,,0.0,2,12,1
28913,rsim.com.br,,0.0,10,12,1
28914,triersistemas.com.br,,0.0,1,12,1
28915,comcastsportsnet.com,,0.0,11,12,1
28916,uhsinc.com,,0.0,1,12,1
28917,nomakeuprequired.com,,0.0,1,12,1
28918,abcargent.com,,0.0,4,12,1
28919,foxprovidence.com,,0.0,1,12,1
28920,store-venitien.info,,0.0,2,12,1
28921,cryptomoneytimes.com,,0.0,1,12,1
28922,ulmoccasion.com,,0.0,1,12,1
28923,sportitalia.com,,0.0,2,12,1
28924,despachoceltics.com,,0.0,2,12,1
28925,vorterix.com,,0.0,4,12,1
28926,expansys-usa.com,,0.0,1,12,1
28927,grenadefitness.com,,0.0,3,12,1
28928,HITS 97.3,,0.0,1,12,1
28929,memepoliceman.com,,0.0,5,12,1
28930,mein-krefeld.de,,0.0,1,12,1
28931,foxtrading.io,,0.0,1,12,1
28932,concorsi.it,,0.0,1,12,1
28933,gigatecno.blogspot.com.ar,,0.0,2,12,1
28934,muttermobi.su,,0.0,1,12,1
28935,yarl.com,,0.0,1,12,1
28936,d-27666138941027064066.ampproject.net,,0.0,1,12,1
28937,http%3A%2F%2Fpaycheckcity.co,,0.0,1,12,1
28938,webhostingfull.com,,0.0,3,12,1
28939,sotelefones.blogspot.com.br,,0.0,1,12,1
28940,genckalanlar.com,,0.0,1,12,1
28941,reconomica.ru,,0.0,3,12,1
28942,selzer.de,,0.0,1,12,1
28943,playmoa.fr,,0.0,4,12,1
28944,trevisodoc.com,,0.0,1,12,1
28945,mlg.com,,0.0,6,12,1
28946,uhlola.com,,0.0,2,12,1
28947,pensacolafishingforum.com,,0.0,9,12,1
28948,aviationweek.com,,0.0,2,12,1
28949,manh.com,,0.0,3,12,1
28950,publicleech.xyz,,0.0,7,12,1
28951,newstalk1280.com,,0.0,2,12,1
28952,thedogfiles.com,,0.0,42,12,1
28953,technologyvista.in,,0.0,1,12,1
28954,laguna2000.com,,0.0,1,12,1
28955,lineas900.com,,0.0,2,12,1
28956,ausmotive.com,,0.0,2,12,1
28957,schoolholidayseurope.eu,,0.0,7,12,1
28958,fresh-healthy-food.com,,0.0,2,12,1
28959,zabudovnyk.com.ua,,0.0,1,12,1
28960,scioniaforum.com,,0.0,1,12,1
28961,whspanthers.com,,0.0,2,12,1
28962,adriaforum.com,,0.0,2,12,1
28963,hasbro.com,,0.0,2,12,1
28964,artistaupdateph.blogspot.com,,0.0,6,12,1
28965,kiwi.com,,0.0,1,12,1
28966,bacterial-vaginosis.com,,0.0,9,12,1
28967,gunnersden.com,,0.0,10,12,1
28968,oitavaigreja.org.br,,0.0,3,12,1
28969,saldopis.com.br,,0.0,1,12,1
28970,onlinefussballmanager.at,,0.0,1,12,1
28971,genmuda.com,,0.0,1,12,1
28972,newsbangla.net,,0.0,6,12,1
28973,laughbreak.com,,0.0,4,12,1
28974,logogarden.com,,0.0,1,12,1
28975,yourpetforums.co.uk,,0.0,5,12,1
28976,carsguru.net,,0.0,3,12,1
28977,dailythemedcrosswordanswers.com,,0.0,1,12,1
28978,elmundoeats.com,,0.0,1,12,1
28979,filmcomment.com,,0.0,8,12,1
28980,convictsoapbox.com,,0.0,2,12,1
28981,otkrovenia.com,,0.0,3,12,1
28982,createnplate.com,,0.0,2,12,1
28983,dl-zip.com,,0.0,2,12,1
28984,pentolanfakta.com,,0.0,1,12,1
28985,kookjij.nl,,0.0,2,12,1
28986,ateizmvedin.org,,0.0,1,12,1
28987,kukon.net,,0.0,1,12,1
28988,dailyboxinfo.com,,0.0,3,12,1
28989,chickensmoothie.com,,0.0,6,12,1
28990,starwars.com,,0.0,4,12,1
28991,http%3A%2F%2Fancestry.co,,0.0,2,12,1
28992,contohlbe.blogspot.hu,,0.0,1,12,1
28993,barcodelookup.com,,0.0,2,12,1
28994,amadershomoy.biz,,0.0,57,12,1
28995,bedbathandbeyond.ca,,0.0,3,12,1
28996,tinypop.com,,0.0,1,12,1
28997,goarmywestpoint.com,,0.0,1,12,1
28998,soreyfitness.com,,0.0,1,12,1
28999,toutsurlehightech.com,,0.0,11,12,1
29000,cafago.com,,0.0,47,12,1
29001,savingcountrymusic.com,,0.0,6,12,1
29002,mygoo.org,,0.0,1,12,1
29003,freeclassified.co.za,,0.0,1,12,1
29004,dancetime.com,,0.0,10,12,1
29005,bmovies.se,,0.0,7,12,1
29006,nbcphiladelphia.com,,0.0,5,12,1
29007,impalas.net,,0.0,1,12,1
29008,goodbullhunting.com,,0.0,9,12,1
29009,thekeyman.com,,0.0,2,12,1
29010,frizure.hr,,0.0,3,12,1
29011,homebyjenn.com,,0.0,1,12,1
29012,respekt.cz,,0.0,2,12,1
29013,newsnow.it,,0.0,4,12,1
29014,supercrosslive.com,,0.0,6,12,1
29015,vvvvid.it,,0.0,2,12,1
29016,hindi-web.com,,0.0,3,12,1
29017,simplilearn.com,,0.0,13,12,1
29018,bmwofaustin.com,,0.0,2,12,1
29019,lazymomcookbook.blogspot.sg,,0.0,3,12,1
29020,animalsamazing.com,,0.0,1,12,1
29021,nerdremedy.com,,0.0,8,12,1
29022,lifeloveliz.com,,0.0,8,12,1
29023,expedia.co.uk,,0.0,13,12,1
29024,kolekcia-club.com.ua,,0.0,1,12,1
29025,naijabazeline.co,,0.0,2,12,1
29026,annemarieshaakblog.blogspot.nl,,0.0,2,12,1
29027,grandbaby-cakes.com,,0.0,11,12,1
29028,queencreekindependent.com,,0.0,11,12,1
29029,futureforall.org,,0.0,1,12,1
29030,ilrisolutore.com,,0.0,1,12,1
29031,olivergaramendi.com,,0.0,2,12,1
29032,michiganradio.org,,0.0,1,12,1
29033,pequenada.com,,0.0,9,12,1
29034,kotori-plus.com,,0.0,1,12,1
29035,penkkipunnerrus.fi,,0.0,2,12,1
29036,zimbabwelatestnews.com,,0.0,4,12,1
29037,dominos.co.uk,,0.0,1,12,1
29038,swanstrust.co.uk,,0.0,4,12,1
29039,boyscouttrail.com,,0.0,6,12,1
29040,maritima.info,,0.0,4,12,1
29041,goodbed.com,,0.0,3,12,1
29042,61saat.com,,0.0,1,12,1
29043,pugster.com,,0.0,1,12,1
29044,inogen.com,,0.0,1,12,1
29045,poquosonsports.org,,0.0,1,12,1
29046,astro-club.com.ua,,0.0,1,12,1
29047,ihoneida.com,,0.0,6,12,1
29048,medicosencuernavaca.com.mx,,0.0,2,12,1
29049,f-journal.ru,,0.0,3,12,1
29050,rinocerontepedia.com,,0.0,60,12,1
29051,emirates4you.ae,,0.0,1,12,1
29052,sportingvideo1.co,,0.0,2,12,1
29053,money.cnn.com,,0.0,19,12,1
29054,waow.com,,0.0,2,12,1
29055,cosmopolitan.bg,,0.0,5,12,1
29056,523001403,,0.0,19,12,1
29057,fairding.com,,0.0,2,12,1
29058,apoel.net,,0.0,1,12,1
29059,svisrbiuparizu.com,,0.0,1,12,1
29060,autoinsuranceupdate.com,,0.0,6,12,1
29061,gudangkado.com,,0.0,1,12,1
29062,egmr.net,,0.0,2,12,1
29063,concertsto.com,,0.0,1,12,1
29064,computer.howstuffworks.com,,0.0,4,12,1
29065,piwiblackpearl.com,,0.0,2,12,1
29066,topazlabs.com,,0.0,8,12,1
29067,nationals.mlb.com,,0.0,37,12,1
29068,cleaneatingwithkids.com,,0.0,2,12,1
29069,thereselindgren.se,,0.0,6,12,1
29070,taxpolicycenter.org,,0.0,1,12,1
29071,top2040.com,,0.0,1,12,1
29072,pantheonsite.io,,0.0,2,12,1
29073,mustech.net,,0.0,2,12,1
29074,pcdownloadz.xyz,,0.0,1,12,1
29075,mafagames.com,,0.0,2,12,1
29076,littlethingsmatter.com,,0.0,1,12,1
29077,saudi-expatriates.com,,0.0,11,12,1
29078,gracekhabar.com,,0.0,6,12,1
29079,fortmcmurraytoday.com,,0.0,7,12,1
29080,winrayland.com,,0.0,20,12,1
29081,citylinkgold.co.uk,,0.0,6,12,1
29082,oxidroid.com,,0.0,1,12,1
29083,battlerapnews.com,,0.0,4,12,1
29084,thevspotblog.com,,0.0,6,12,1
29085,uscallers.com,,0.0,1,12,1
29086,menuegypt.com,,0.0,1,12,1
29087,aib.ie,,0.0,4,12,1
29088,koenigsegg.com,,0.0,1,12,1
29089,retete-mancare.com,,0.0,1,12,1
29090,wyrta.com,,0.0,1,12,1
29091,le-ultime-notizie.eu,,0.0,1,12,1
29092,sportsfanreport.com,,0.0,1,12,1
29093,hunsa.com,,0.0,7,12,1
29094,construir.arq.br,,0.0,2,12,1
29095,budu-zdorov.net,,0.0,3,12,1
29096,localbarsfinder.com,,0.0,1,12,1
29097,bilibun.com,,0.0,2,12,1
29098,scanerip.com,,0.0,1,12,1
29099,bedbugcentral.com,,0.0,7,12,1
29100,bdnewsbangla24.ml,,0.0,11,12,1
29101,dailyfamily.ng,,0.0,2,12,1
29102,taxcloudindia.com,,0.0,1,12,1
29103,lexwiki.de,,0.0,1,12,1
29104,oldcompose.com,,0.0,2,12,1
29105,verlatv.me,,0.0,7,12,1
29106,air.hockey.sweetgamesbox,,0.0,2,12,1
29107,edtechupdate.com,,0.0,4,12,1
29108,myrustichomestead.com,,0.0,1,12,1
29109,buildagreenrv.com,,0.0,2,12,1
29110,arkansasrazorbacks.com,,0.0,1,12,1
29111,tw-calc.net,,0.0,1,12,1
29112,carmodguide.com,,0.0,2,12,1
29113,loriesmississippikitchen.com,,0.0,3,12,1
29114,pintsizefarm.com,,0.0,8,12,1
29115,apkph.xyz,,0.0,2,12,1
29116,purchasetix.com,,0.0,1,12,1
29117,funkymonkeys.in,,0.0,1,12,1
29118,SUPER PADS - Become a DJ,,0.0,3,12,1
29119,gardeninthekitchen.com,,0.0,1,12,1
29120,favoritsport.com.ua,,0.0,2,12,1
29121,zwp-online.info,,0.0,2,12,1
29122,fanlink.to,,0.0,1,12,1
29123,easy.com,,0.0,1,12,1
29124,proxyportal.org,,0.0,1,12,1
29125,eskozo.com,,0.0,5,12,1
29126,woodsmithtips.com,,0.0,1,12,1
29127,dumskaya.net,,0.0,35,12,1
29128,bulsat.com,,0.0,1,12,1
29129,coolchaser.com,,0.0,2,12,1
29130,dvat.gov.in,,0.0,1,12,1
29131,kbuzz.info,,0.0,4,12,1
29132,skits-o-mania.com,,0.0,2,12,1
29133,shopalike.cz,,0.0,1,12,1
29134,girlsgames24.com,,0.0,1,12,1
29135,drcolbert.com,,0.0,1,12,1
29136,whatsappmela.com,,0.0,6,12,1
29137,http://savecloudmopub.com,,0.0,1,12,1
29138,cdnews.com.tw,,0.0,25,12,1
29139,sweetbook.net,,0.0,1,12,1
29140,comodeixar.com,,0.0,1,12,1
29141,av01.tv,,0.0,3,12,1
29142,childrenrprecious.com,,0.0,1,12,1
29143,http://mopub2_3.gezdoojtgy2dsmrt.com,,0.0,5,12,1
29144,nahnews.org,,0.0,1,12,1
29145,rvlove.com,,0.0,34,12,1
29146,hormontherapie-wechseljahre.de,,0.0,3,12,1
29147,zebidah.com,,0.0,7,12,1
29148,manchester.edu,,0.0,9,12,1
29149,http://mopub2_3.gmytcmzzgu4dknq.com,,0.0,257,12,1
29150,snap361.co,,0.0,3,12,1
29151,msch24.com,,0.0,4,12,1
29152,filmeserialeonlinehd.biz,,0.0,14,12,1
29153,workshopexercises.com,,0.0,3,12,1
29154,marriedwiki.com,,0.0,1,12,1
29155,whatarebacteria.com,,0.0,2,12,1
29156,vpn4kodi.com,,0.0,2,12,1
29157,quirkyandthenerd.com,,0.0,1,12,1
29158,dallasgurashi.com,,0.0,1,12,1
29159,russosbrand.com,,0.0,2,12,1
29160,infonortedigital.com,,0.0,2,12,1
29161,"Horoscope Love,Chinese,Moon",,0.0,2,12,1
29162,dealry.co.uk,,0.0,3,12,1
29163,xe365.info,,0.0,1,12,1
29164,psgolfcourses.com,,0.0,1,12,1
29165,subject-line.com,,0.0,6,12,1
29166,trendnews5.com,,0.0,2,12,1
29167,wissenschaft.de,,0.0,2,12,1
29168,anypit.com,,0.0,1,12,1
29169,www.eatwell101.com,,0.0,2,12,1
29170,educacaofisicaa.com.br,,0.0,7,12,1
29171,lhw.com,,0.0,6,12,1
29172,expedia.co.jp,,0.0,2,12,1
29173,yapeno.com,,0.0,1,12,1
29174,citizen.co.za,,0.0,8,12,1
29175,healthyspace.life,,0.0,2,12,1
29176,radiomacuto.cl,,0.0,1,12,1
29177,appreciationmessages.blogspot.co.uk,,0.0,1,12,1
29178,point-stadium.com,,0.0,4,12,1
29179,aplia.com,,0.0,3,12,1
29180,lkit2017.blogspot.com,,0.0,5,12,1
29181,nocodewebscraping.com,,0.0,1,12,1
29182,domoni-inter.org,,0.0,3,12,1
29183,handylex.org,,0.0,6,12,1
29184,maxlifeinsurance.com,,0.0,2,12,1
29185,chitay-knigi.ru,,0.0,1,12,1
29186,isango.com,,0.0,2,12,1
29187,bestmechanicalo30.club,,0.0,2,12,1
29188,vrtalk.com,,0.0,1,12,1
29189,mobilitydigest.com,,0.0,4,12,1
29190,http://r1.guydmmbxge3tsna.com,,0.0,11,12,1
29191,steuerlinks.de,,0.0,4,12,1
29192,tamilgun.mov,,0.0,3,12,1
29193,laprovence-immo.com,,0.0,2,12,1
29194,rosaparksfacts.com,,0.0,14,12,1
29195,regions.com,,0.0,6,12,1
29196,misesuk.org,,0.0,4,12,1
29197,vainaura.com,,0.0,2,12,1
29198,yodaspeak.co.uk,,0.0,2,12,1
29199,hiphopinfosfrance.com,,0.0,2,12,1
29200,http://mopub2_3.gu2dcnryheztcmy.com,,0.0,5,12,1
29201,okmugello.it,,0.0,2,12,1
29202,bk-offset.de,,0.0,5,12,1
29203,tamilgun.re,,0.0,5,12,1
29204,udenvirus.dk,,0.0,1,12,1
29205,thistinybluehouse.com,,0.0,2,12,1
29206,moxiber.com,,0.0,1,12,1
29207,40s-animeigen.com,,0.0,2,12,1
29208,percentagecalculator.net,,0.0,5,12,1
29209,wogymnast.com,,0.0,14,12,1
29210,rosewe.com,,0.0,25,12,1
29211,genesiscustomsabers.com,,0.0,1,12,1
29212,olharcidade.com.br,,0.0,1,12,1
29213,atthehive.com,,0.0,1,12,1
29214,cmscritic.com,,0.0,5,12,1
29215,crappiefisher.com,,0.0,6,12,1
29216,autoasas.lt,,0.0,1,12,1
29217,slicelife.com,,0.0,14,12,1
29218,newsbehavingbadly.com,,0.0,2,12,1
29219,gbwhatsapp.me,,0.0,1,12,1
29220,jessgreenbergmusic.com,,0.0,4,12,1
29221,bdallnews.info,,0.0,5,12,1
29222,allezgirl.com,,0.0,1,12,1
29223,camions-passion.com,,0.0,3,12,1
29224,sobrevivencialismo.com,,0.0,5,12,1
29225,Doodle Army 2 : Mini Militia,,0.0,3,12,1
29226,apsanaforum.org,,0.0,3,12,1
29227,sp.lalu.jp,,0.0,19,12,1
29228,fasanolive.com,,0.0,2,12,1
29229,regles-de-jeux.com,,0.0,1,12,1
29230,new-haven-theater.com,,0.0,1,12,1
29231,singtao.ca,,0.0,2,12,1
29232,arttherapyblog.com,,0.0,2,12,1
29233,speedsterowners.com,,0.0,5,12,1
29234,speedosurf.com,,0.0,1,12,1
29235,contohsem.blogspot.com,,0.0,2,12,1
29236,italiangourmet.it,,0.0,3,12,1
29237,pad-plus.com,,0.0,1,12,1
29238,aboutads.info,,0.0,3,12,1
29239,Soccer Star 2018 World Legend,,0.0,1,12,1
29240,taftmidwaydriller.com,,0.0,1,12,1
29241,revistacentral.com.mx,,0.0,1,12,1
29242,jpharmsci.org,,0.0,2,12,1
29243,yves-rocher.fr,,0.0,1,12,1
29244,philippine-islandproperties.com,,0.0,1,12,1
29245,sportgo.tv,,0.0,1,12,1
29246,the-lion-king-rpg.com,,0.0,1,12,1
29247,condor.com,,0.0,1,12,1
29248,colleencoble.com,,0.0,10,12,1
29249,floorplanner.com,,0.0,1,12,1
29250,animestreamonline.com,,0.0,1,12,1
29251,codedwaptv.com.ng,,0.0,3,12,1
29252,oh-hollywood.com,,0.0,1,12,1
29253,piramidal.net,,0.0,1,12,1
29254,trendkenyaonline.blogspot.it,,0.0,3,12,1
29255,munchiesmind.com,,0.0,1,12,1
29256,kerch-most.ru,,0.0,1,12,1
29257,buzzconakry.com,,0.0,1,12,1
29258,vilianov.com,,0.0,3,12,1
29259,dasarxeio.com,,0.0,2,12,1
29260,vokabular.org,,0.0,1,12,1
29261,wyldflour.com,,0.0,3,12,1
29262,craftykidsathome.com,,0.0,2,12,1
29263,vacradio.com,,0.0,2,12,1
29264,sinkholemaps.com,,0.0,1,12,1
29265,e-konomista.pt,,0.0,3,12,1
29266,tautalatala.com,,0.0,1,12,1
29267,dtu.dk,,0.0,1,12,1
29268,teamtechnology.co.uk,,0.0,2,12,1
29269,vercalendario.info,,0.0,1,12,1
29270,vidpor.com,,0.0,3,12,1
29271,onrugby.it,,0.0,4,12,1
29272,afripulse.com,,0.0,1,12,1
29273,commoditytrademantra.com,,0.0,2,12,1
29274,cal-online.co.il,,0.0,2,12,1
29275,tvone.com,,0.0,1,12,1
29276,elandmall.com,,0.0,5,12,1
29277,thegoatwxyg.com,,0.0,11,12,1
29278,divnoje.ru,,0.0,1,12,1
29279,jaspersoft.com,,0.0,4,12,1
29280,academickeys.com,,0.0,1,12,1
29281,travel141.co.kr,,0.0,2,12,1
29282,knickoftime.net,,0.0,4,12,1
29283,ourblackvoices.com,,0.0,3,12,1
29284,Private+Browser+Deluxe+-+private+web+browser+-+84264,,0.0,1,12,1
29285,MyMixtapez iOS NEW,,0.0,2,12,1
29286,oiselle.com,,0.0,1,12,1
29287,fischer-foto.com,,0.0,1,12,1
29288,freebookee.com,,0.0,2,12,1
29289,needcouponcode.com,,0.0,3,12,1
29290,genuinewitty.com,,0.0,3,12,1
29291,searchformusic.co,,0.0,4,12,1
29292,pepecine.info,,0.0,1,12,1
29293,jamaicatravelandculture.com,,0.0,2,12,1
29294,sigong.info,,0.0,8,12,1
29295,portalbrasil.net,,0.0,7,12,1
29296,trendingnaildesigns.com,,0.0,2,12,1
29297,nelcuoredigesu.it,,0.0,1,12,1
29298,gamerswalk.com,,0.0,8,12,1
29299,famfonts.com,,0.0,1,12,1
29300,digisa.com.br,,0.0,1,12,1
29301,everythingmaker.co,,0.0,8,12,1
29302,unblocktorrent.com,,0.0,2,12,1
29303,geschichte-wissen.de,,0.0,7,12,1
29304,circulaires.com,,0.0,3,12,1
29305,wyspabajek.pl,,0.0,15,12,1
29306,fossforce.com,,0.0,5,12,1
29307,its-all-my-fault.com,,0.0,5,12,1
29308,jobfinder.com.mx,,0.0,7,12,1
29309,theawesomegreen.com,,0.0,1,12,1
29310,kinofilma.com,,0.0,3,12,1
29311,ummy.net,,0.0,2,12,1
29312,junglerecipe.com,,0.0,1,12,1
29313,delupe.fr,,0.0,6,12,1
29314,live105.ca,,0.0,2,12,1
29315,handwritingworksheets.com,,0.0,3,12,1
29316,thriftdiving.com,,0.0,1,12,1
29317,cunystruggle.org,,0.0,1,12,1
29318,ufcmobiletips.com,,0.0,2,12,1
29319,downloadterrariumtvapp.com,,0.0,25,12,1
29320,iquranic.com,,0.0,2,12,1
29321,starschanges.com,,0.0,8,12,1
29322,ezbordercrossing.com,,0.0,90,12,1
29323,inkcartridgespot.com,,0.0,1,12,1
29324,gadgetmatch.com,,0.0,1,12,1
29325,olumuyiwa.com.ng,,0.0,1,12,1
29326,tillsonburgnews.com,,0.0,1,12,1
29327,thedigitalcourier.com,,0.0,6,12,1
29328,ualpilotsforum.org,,0.0,1,12,1
29329,foootballsport.tk,,0.0,238,12,1
29330,lollikpop.com,,0.0,59,12,1
29331,cats-chats.com,,0.0,1,12,1
29332,realjamaica.org,,0.0,1,12,1
29333,vibestarmedia.net,,0.0,19,12,1
29334,cookitquickly.com,,0.0,4,12,1
29335,gettyimages.be,,0.0,1,12,1
29336,bluegrassbios.com,,0.0,1,12,1
29337,top10de.com,,0.0,4,12,1
29338,americanninjawarriornation.com,,0.0,2,12,1
29339,zarinaelkabdani.com,,0.0,1,12,1
29340,spinachtiger.com,,0.0,7,12,1
29341,kleinezeitung.at,,0.0,19,12,1
29342,rent-aroom.com,,0.0,1,12,1
29343,crookedbrains.net,,0.0,1,12,1
29344,t95.com,,0.0,2,12,1
29345,beingtricky.com,,0.0,2,12,1
29346,ascii-art-generator.org,,0.0,3,12,1
29347,auto-mir24.ru,,0.0,8,12,1
29348,hi-news.ru,,0.0,9,12,1
29349,clockhistory.com,,0.0,3,12,1
29350,touch-here.com,,0.0,1,12,1
29351,androidout.com,,0.0,2,12,1
29352,justsolitaire.com,,0.0,6,12,1
29353,elcooperante.com,,0.0,3,12,1
29354,freshmusic.in,,0.0,1,12,1
29355,kumencintaimu.ml,,0.0,1,12,1
29356,postcodesdb.com,,0.0,1,12,1
29357,viebb.com,,0.0,1,12,1
29358,birthstonesbymonths.net,,0.0,2,12,1
29359,bellicon.com,,0.0,1,12,1
29360,najzdravlje.com,,0.0,1,12,1
29361,118118.com,,0.0,1,12,1
29362,wordfeud.fr,,0.0,5,12,1
29363,shikshanjagat.in,,0.0,1,12,1
29364,jmsima.com,,0.0,1,12,1
29365,springlane.de,,0.0,1,12,1
29366,amendo.com,,0.0,5,12,1
29367,accidentallycrunchy.com,,0.0,10,12,1
29368,flames.nhl.com,,0.0,19,12,1
29369,scienceshorts.com,,0.0,6,12,1
29370,providentmetals.com,,0.0,3,12,1
29371,suzeebehindthescenes.com,,0.0,2,12,1
29372,daily-chronicle.com,,0.0,4,12,1
29373,enlacedelacosta.com,,0.0,9,12,1
29374,fahrenheittocelsius.com,,0.0,3,12,1
29375,stuckincustoms.com,,0.0,12,12,1
